Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI
32,Male,41.8,1.97,199,148,52,1.72,1126.0,Cardio,21.7,3.3,2,2,10.77
52,Female,57.5,1.74,167,125,53,1.51,888.0,HIIT,17.3,2.8,3,3,18.99
26,Male,93.7,1.88,191,161,73,1.58,1300.0,Cardio,23.3,2.4,4,1,26.51
59,Female,66.0,1.8,174,129,55,0.53,322.0,Cardio,24.0,1.6,2,1,20.37
32,Female,61.7,1.58,186,120,70,1.57,878.0,Strength,19.0,3.3,5,3,24.72
51,Male,67.7,1.66,186,136,73,1.46,1051.0,Strength,23.7,3.4,5,1,24.57
58,Male,56.8,1.7,168,136,68,1.48,975.0,Strength,20.3,3.1,5,3,19.65
40,Female,56.3,1.55,190,130,54,1.67,1126.0,HIIT,17.5,3.1,4,3,23.43
48,Male,90.2,1.58,164,143,61,1.79,1228.0,Cardio,11.0,3.7,3,3,36.13
54,Male,83.4,1.85,170,145,58,1.63,1038.0,HIIT,11.4,3.3,5,3,24.37
54,Male,69.6,1.81,184,167,55,1.21,904.0,Strength,20.8,2.2,5,3,21.24
24,Female,70.4,1.66,173,159,73,0.68,541.0,Strength,29.8,2.6,2,1,25.55
30,Male,81.1,1.98,181,132,53,1.38,1148.0,Strength,12.1,3.7,3,3,20.69
59,Male,102.9,1.71,175,163,57,1.38,1061.0,Cardio,26.2,3.2,3,1,35.19
49,Female,56.2,1.7,169,154,56,1.1,644.0,Yoga,28.2,2.0,4,2,19.45
28,Male,128.4,1.85,197,146,66,0.83,923.0,HIIT,29.0,2.0,4,1,37.52
55,Female,60.2,1.63,187,167,71,0.94,910.0,Cardio,32.4,2.2,3,1,22.66
54,Female,58.0,1.53,199,120,52,2.0,1097.0,Yoga,19.9,2.7,4,2,24.78
57,Male,69.2,1.96,199,145,67,1.34,1011.0,HIIT,18.0,1.8,4,1,18.01
25,Female,64.2,1.82,175,141,59,1.26,1016.0,Cardio,27.0,2.5,3,2,19.38
18,Female,71.3,1.65,177,163,73,0.9,539.0,Strength,35.0,2.3,2,2,26.19
46,Male,87.8,1.99,160,130,53,1.94,1168.0,Cardio,15.8,3.6,5,2,22.17
55,Female,70.9,1.61,168,142,72,1.59,889.0,HIIT,30.2,2.1,5,3,27.35
25,Female,67.6,1.71,175,162,64,1.11,938.0,Cardio,29.8,2.1,5,3,23.12
36,Female,65.4,1.59,182,154,68,1.21,851.0,Strength,35.0,2.0,3,1,25.87
37,Female,54.4,1.64,198,161,62,1.1,787.0,Cardio,31.3,2.3,5,1,20.23
38,Female,75.0,1.78,168,128,67,0.5,303.0,Cardio,23.9,1.5,2,2,23.67
39,Male,72.7,1.8,199,138,72,1.17,920.0,Cardio,26.5,3.0,2,1,22.44
41,Male,64.9,1.62,162,161,69,1.08,906.0,Cardio,25.9,2.6,2,2,24.73
18,Female,73.2,1.67,199,137,67,1.13,882.0,Strength,32.3,2.7,2,1,26.25
48,Female,60.1,1.78,163,150,56,1.17,860.0,Strength,33.7,2.5,2,2,18.97
41,Female,50.5,1.62,167,131,53,1.0,762.0,HIIT,34.4,2.6,2,2,19.24
59,Male,91.4,1.66,177,146,66,1.75,1239.0,Yoga,11.8,3.3,5,3,33.17
20,Female,75.1,1.54,177,164,71,1.69,1150.0,Strength,33.4,1.9,2,1,31.67
46,Female,67.5,1.76,179,161,65,1.52,1044.0,Cardio,28.6,2.4,2,2,21.79
23,Female,56.6,1.55,178,132,73,1.51,1127.0,Strength,16.2,2.7,5,3,23.56
20,Female,42.6,1.59,160,137,69,0.5,354.0,HIIT,23.9,1.5,4,1,16.85
34,Male,102.1,1.66,191,137,74,0.74,697.0,HIIT,30.1,3.7,2,1,37.05
24,Male,107.1,1.94,176,143,58,1.37,914.0,HIIT,21.6,3.5,2,2,28.46
37,Female,62.6,1.76,186,158,74,1.83,1541.0,Yoga,17.3,2.2,5,3,20.21
37,Female,76.5,1.68,177,128,69,0.5,361.0,Cardio,28.0,2.1,3,2,27.1
34,Female,63.3,1.73,162,147,68,1.96,1474.0,Strength,19.1,3.1,4,3,21.15
37,Female,45.7,1.77,198,159,50,1.5,1184.0,Cardio,33.8,1.6,5,2,14.59
58,Female,80.4,1.69,187,148,66,1.15,768.0,Cardio,30.9,1.7,3,1,28.15
43,Male,86.5,1.93,199,169,54,1.82,1304.0,Yoga,15.6,3.7,4,3,23.22
49,Male,66.9,1.64,175,169,74,1.33,1136.0,HIIT,25.6,2.7,3,2,24.87
36,Male,87.3,1.77,174,143,68,1.87,1486.0,Cardio,11.0,3.7,4,2,27.87
41,Female,56.7,1.74,170,165,74,0.82,786.0,Strength,25.6,1.8,3,2,18.73
42,Female,69.9,1.78,177,157,50,1.14,780.0,Cardio,26.6,2.3,4,3,22.06
19,Female,55.1,1.5,160,160,54,1.37,1201.0,Strength,30.7,1.7,5,3,24.49
38,Male,80.6,1.75,162,129,54,0.91,719.0,Yoga,23.0,2.4,2,2,26.32
21,Male,122.7,1.75,184,140,64,1.03,765.0,Cardio,25.0,2.4,3,1,40.07
35,Male,61.1,1.56,198,131,57,1.07,726.0,Cardio,26.9,3.1,3,2,25.11
30,Male,117.7,1.61,166,134,58,1.01,637.0,HIIT,23.4,2.3,2,3,45.41
26,Male,102.3,1.83,164,152,63,1.26,1004.0,Strength,19.8,2.7,4,1,30.55
52,Male,46.8,1.62,161,157,63,1.29,899.0,Yoga,24.5,2.6,5,2,17.83
19,Male,88.8,1.96,184,133,61,1.86,1362.0,Strength,12.8,3.6,4,3,23.12
42,Female,52.4,1.57,178,130,67,0.61,344.0,Yoga,35.0,3.1,2,2,21.26
45,Female,41.8,1.7,171,139,50,0.65,426.0,Yoga,34.2,2.0,2,1,14.46
32,Male,87.1,1.84,183,129,71,1.64,993.0,Yoga,12.9,3.7,5,3,25.73
37,Female,73.8,1.63,176,133,67,0.96,549.0,Yoga,30.4,1.6,4,1,27.78
23,Male,85.4,1.95,189,138,74,1.82,1415.0,Yoga,13.4,3.7,4,2,22.46
24,Male,88.4,2.0,165,149,57,1.79,1495.0,Cardio,11.3,3.7,3,2,22.1
21,Male,71.1,1.61,163,156,74,1.45,1159.0,Yoga,18.6,2.4,2,2,27.43
21,Female,67.6,1.75,172,124,62,0.71,581.0,Yoga,26.9,1.9,3,1,22.07
59,Male,109.9,1.77,188,130,50,1.01,761.0,Yoga,27.1,2.8,3,3,35.08
28,Female,78.1,1.57,183,134,52,1.53,970.0,HIIT,27.1,1.5,4,1,31.68
32,Female,55.7,1.62,164,169,74,1.55,1327.0,HIIT,14.6,2.8,4,2,21.22
33,Male,123.1,1.67,180,137,74,1.48,979.0,Cardio,23.9,2.2,4,3,44.14
39,Male,66.9,1.82,172,142,62,1.31,772.0,Yoga,26.9,2.6,4,2,20.2
53,Male,56.3,1.81,194,124,50,1.53,847.0,Strength,27.7,2.7,4,1,17.19
54,Female,69.7,1.5,172,139,74,1.44,1029.0,Cardio,18.6,2.8,5,2,30.98
45,Male,83.1,1.76,194,169,63,1.38,1168.0,Cardio,14.8,3.6,3,3,26.83
39,Male,64.7,1.71,179,142,71,1.34,986.0,HIIT,20.2,3.7,3,1,22.13
34,Female,53.5,1.5,168,152,59,1.52,1095.0,Strength,31.7,2.4,3,1,23.78
25,Female,55.7,1.86,192,153,64,1.85,1543.0,Yoga,18.3,2.7,5,3,16.1
46,Female,69.5,1.7,188,166,54,1.13,760.0,Strength,35.0,1.7,4,1,24.05
25,Female,64.1,1.61,192,156,51,0.96,835.0,Cardio,31.4,1.9,3,1,24.73
55,Male,82.2,1.8,176,126,53,1.26,776.0,Cardio,21.2,3.0,3,3,25.37
38,Female,64.5,1.73,174,169,60,1.39,1012.0,Yoga,29.5,2.2,4,2,21.55
56,Male,68.8,1.62,195,166,60,0.6,321.0,Yoga,19.9,2.9,2,1,26.22
25,Female,40.0,1.62,160,136,65,0.5,310.0,HIIT,29.4,1.8,2,1,15.24
33,Male,82.0,1.95,185,137,50,1.53,1307.0,Strength,11.3,2.9,5,3,21.56
35,Male,87.8,1.65,194,147,67,1.7,1564.0,Yoga,14.4,3.3,5,3,32.25
23,Female,73.2,1.85,198,135,68,1.41,867.0,Strength,31.9,2.8,4,1,21.39
56,Male,85.1,1.72,175,164,65,1.92,1126.0,HIIT,16.7,3.7,4,2,28.77
45,Female,56.5,1.64,177,121,58,1.16,514.0,Strength,25.3,2.4,3,2,21.01
23,Female,43.9,1.64,199,123,54,0.5,480.0,Yoga,25.5,2.9,2,2,16.32
18,Female,57.1,1.78,170,132,68,0.5,337.0,HIIT,30.0,1.5,2,2,18.02
49,Male,90.7,1.66,193,168,74,1.71,1572.0,HIIT,11.6,3.4,3,2,32.91
46,Female,52.8,1.71,177,137,74,1.22,954.0,Cardio,29.7,1.5,2,1,18.06
24,Male,68.2,1.66,199,133,65,0.93,769.0,HIIT,20.9,3.6,2,1,24.75
18,Male,79.2,1.86,190,138,52,1.86,1364.0,Yoga,10.2,3.5,3,3,22.89
41,Male,86.1,1.77,188,157,65,1.56,1288.0,Yoga,12.3,3.2,5,2,27.48
18,Female,62.6,1.51,186,120,50,1.93,1082.0,Strength,18.6,2.7,4,3,27.45
48,Female,62.7,1.53,197,129,74,1.45,841.0,Strength,17.9,2.8,3,3,26.78
50,Male,84.2,1.85,186,131,65,1.38,898.0,Strength,24.7,3.5,5,3,24.6
39,Female,55.2,1.81,199,152,60,1.89,1382.0,Yoga,18.1,3.5,5,3,16.85
22,Male,120.0,1.89,194,165,53,0.63,552.0,Yoga,20.7,3.1,2,1,33.59
34,Female,65.2,1.62,187,120,74,1.53,997.0,Strength,15.8,2.3,5,3,24.84
31,Female,75.4,1.78,176,149,54,1.18,946.0,Yoga,24.6,1.5,3,3,23.8
25,Female,64.0,1.66,199,145,53,0.58,321.0,Strength,29.6,1.8,2,1,23.23
18,Male,84.9,1.81,186,146,67,1.73,1368.0,HIIT,15.2,3.3,5,3,25.91
57,Female,77.0,1.61,161,130,63,0.83,491.0,Cardio,31.9,2.4,2,1,29.71
38,Female,62.3,1.58,172,120,54,0.96,601.0,HIIT,29.8,1.7,4,1,24.96
21,Female,57.5,1.54,175,145,73,1.61,1467.0,Yoga,15.2,2.6,5,3,24.25
31,Male,83.3,1.82,176,143,54,1.41,1048.0,Cardio,31.3,2.6,4,2,25.15
43,Female,62.4,1.58,160,159,54,1.86,1375.0,HIIT,15.7,2.5,4,3,25.0
39,Female,74.0,1.68,175,149,58,1.17,684.0,Yoga,28.8,1.9,3,2,26.22
54,Female,66.1,1.59,160,131,67,0.82,554.0,HIIT,29.6,2.3,3,2,26.15
36,Male,82.4,1.58,189,127,71,1.31,962.0,Yoga,30.3,2.8,3,2,33.01
59,Male,123.1,1.91,162,139,55,1.26,669.0,Cardio,26.0,3.2,3,1,33.74
49,Female,70.2,1.69,183,157,70,0.97,849.0,Yoga,31.0,2.0,3,1,24.58
47,Female,72.9,1.77,188,145,53,1.21,803.0,Yoga,28.5,1.7,4,3,23.27
23,Male,75.1,1.98,186,151,69,0.69,619.0,HIIT,25.0,3.7,2,1,19.16
59,Female,53.1,1.55,164,166,60,0.54,528.0,Cardio,30.1,2.0,2,1,22.1
39,Male,61.7,1.97,177,129,59,1.47,906.0,Yoga,26.8,3.7,5,2,15.9
55,Female,62.0,1.68,160,146,64,1.83,1223.0,Cardio,16.8,2.4,3,2,21.97
18,Male,75.3,1.64,162,138,50,1.47,954.0,Cardio,21.2,2.3,4,1,28.0
48,Male,79.6,1.69,180,133,57,1.84,1168.0,Yoga,15.0,3.7,3,3,27.87
45,Female,58.1,1.61,173,126,50,1.95,1004.0,Cardio,19.6,3.2,4,2,22.41
57,Male,122.6,1.83,199,129,68,0.98,539.0,Yoga,20.6,2.3,2,1,36.61
51,Male,60.7,1.7,168,169,57,1.27,914.0,Strength,22.6,2.1,2,1,21.0
51,Female,59.2,1.59,195,120,54,1.99,1105.0,Yoga,19.7,2.3,5,2,23.42
40,Female,76.4,1.77,162,159,70,1.21,879.0,Strength,33.2,2.8,4,1,24.39
28,Male,49.7,1.73,162,165,56,0.62,809.0,Yoga,23.4,3.1,3,2,16.61
59,Male,119.1,1.91,198,122,72,0.53,433.0,HIIT,23.4,3.1,2,2,32.65
49,Female,59.7,1.5,172,133,69,0.99,749.0,HIIT,28.6,2.2,5,3,26.53
42,Female,43.1,1.65,193,140,60,1.01,764.0,HIIT,28.7,2.4,4,2,15.83
27,Female,56.7,1.52,170,126,69,1.53,870.0,Strength,23.2,2.2,4,1,24.54
31,Male,91.0,1.66,179,120,56,1.67,958.0,Strength,12.5,3.6,3,3,33.02
49,Female,72.2,1.77,162,131,62,1.42,785.0,HIIT,29.6,2.4,4,1,23.05
31,Female,60.5,1.87,162,142,74,1.54,884.0,Cardio,25.5,1.5,2,1,17.3
53,Male,69.0,1.91,160,135,69,0.94,648.0,Strength,23.4,2.3,4,1,18.91
18,Male,98.3,1.96,175,138,60,1.43,1198.0,Cardio,26.1,2.2,4,2,25.59
29,Male,54.4,1.68,195,164,54,0.62,454.0,Strength,29.1,2.3,4,2,19.27
45,Male,78.7,1.87,181,136,64,1.14,818.0,Cardio,30.5,3.2,3,1,22.51
38,Male,111.6,1.68,197,146,71,1.0,637.0,HIIT,22.5,3.2,4,1,39.54
32,Female,78.7,1.67,164,155,65,1.39,961.0,HIIT,31.8,1.9,4,2,28.22
46,Female,58.4,1.58,192,130,57,1.96,1114.0,Yoga,16.1,2.6,5,2,23.39
46,Male,86.0,2.0,195,137,54,1.37,877.0,HIIT,25.9,2.1,4,1,21.5
44,Male,57.7,1.93,199,134,74,1.39,1136.0,Cardio,20.2,2.1,2,2,15.49
33,Male,85.3,1.9,196,138,64,2.0,1529.0,Yoga,13.2,3.7,5,3,23.63
18,Female,48.8,1.52,187,134,58,0.74,591.0,Strength,26.8,1.8,2,1,21.12
37,Male,65.0,1.62,184,165,66,1.24,1316.0,Cardio,17.2,3.4,4,1,24.77
56,Male,114.1,1.89,189,166,50,1.26,1131.0,Yoga,30.4,1.9,3,3,31.94
44,Male,97.9,1.74,192,154,50,1.29,836.0,HIIT,24.3,3.4,3,1,32.34
26,Female,74.2,1.72,169,122,70,0.86,527.0,Yoga,30.7,1.5,4,2,25.08
29,Male,65.6,1.63,184,146,59,0.64,643.0,HIIT,28.8,2.4,2,2,24.69
53,Female,76.8,1.62,198,150,73,1.13,745.0,Yoga,35.0,2.4,5,3,29.26
58,Female,65.3,1.64,185,125,71,1.68,985.0,Yoga,16.0,2.6,3,3,24.28
50,Female,60.7,1.56,196,162,63,1.63,1136.0,HIIT,28.9,2.5,3,3,24.94
37,Female,56.4,1.73,185,157,50,1.36,823.0,Yoga,26.9,1.5,3,1,18.84
21,Male,100.2,1.71,197,168,74,0.87,750.0,Cardio,23.8,2.2,2,2,34.27
56,Female,50.7,1.63,184,161,63,1.65,918.0,HIIT,27.4,2.7,3,2,19.08
32,Female,50.6,1.68,189,131,71,1.2,804.0,HIIT,27.9,2.8,3,2,17.93
48,Male,84.9,1.85,195,150,72,1.29,983.0,Strength,27.1,3.0,3,3,24.81
27,Female,53.6,1.53,183,138,72,1.29,920.0,Cardio,35.0,1.5,3,1,22.9
43,Male,78.4,1.84,188,138,64,1.49,985.0,Strength,26.0,3.5,4,2,23.16
30,Female,57.8,1.79,189,165,66,1.86,1512.0,Yoga,18.8,3.3,5,3,18.04
29,Male,124.5,2.0,182,148,67,1.55,1170.0,Strength,25.6,3.2,5,3,31.12
27,Female,60.4,1.52,175,120,53,1.15,778.0,Strength,32.4,1.5,4,3,26.14
49,Female,70.6,1.58,182,151,73,0.83,624.0,HIIT,33.2,2.5,3,1,28.28
57,Female,46.2,1.5,180,163,62,1.42,1036.0,Strength,30.6,1.8,3,2,20.53
26,Male,59.9,1.81,164,138,67,0.5,341.0,Strength,24.2,2.1,4,1,18.28
53,Female,61.6,1.5,174,140,50,0.73,497.0,HIIT,30.6,3.0,4,2,27.38
23,Male,50.6,1.78,199,120,70,1.04,842.0,Strength,21.0,2.4,2,2,15.97
52,Female,41.6,1.5,174,136,68,1.26,589.0,HIIT,30.7,2.1,2,1,18.49
40,Female,67.7,1.64,162,160,56,1.39,1034.0,Cardio,32.7,2.1,4,1,25.17
40,Male,81.7,1.84,187,144,50,1.26,976.0,Yoga,29.0,3.0,4,1,24.13
26,Male,123.5,1.98,181,120,69,1.28,613.0,HIIT,23.0,2.7,2,1,31.5
39,Male,45.0,1.78,192,159,72,0.5,536.0,Strength,28.2,2.7,2,1,14.2
22,Female,53.1,1.58,174,138,74,1.51,929.0,Cardio,35.0,1.5,5,1,21.27
25,Male,94.4,1.67,194,161,68,1.9,1776.0,HIIT,14.7,3.3,5,2,33.85
18,Female,62.4,1.59,188,156,65,1.94,1448.0,HIIT,16.4,2.8,5,3,24.68
50,Female,58.0,1.61,186,133,62,2.0,1255.0,Yoga,18.7,2.8,5,2,22.38
57,Female,57.4,1.72,166,120,61,0.78,386.0,Yoga,28.2,2.9,2,2,19.4
35,Female,43.5,1.66,186,143,69,0.91,896.0,Yoga,31.6,1.5,3,1,15.79
18,Male,83.2,1.93,166,128,56,1.31,998.0,HIIT,23.5,2.7,4,3,22.34
43,Male,52.1,1.87,164,132,56,1.07,825.0,Strength,27.9,2.2,3,1,14.9
33,Male,91.0,1.58,173,142,62,2.0,1508.0,HIIT,13.7,3.6,5,2,36.45
43,Male,93.4,1.87,174,126,67,1.42,872.0,HIIT,27.7,3.2,5,3,26.71
26,Male,122.7,2.0,175,166,61,1.24,1040.0,Cardio,27.6,3.7,4,2,30.68
37,Female,66.8,1.78,162,129,51,1.14,545.0,Strength,33.4,1.8,2,1,21.08
44,Male,84.4,1.81,180,137,59,1.88,1098.0,Cardio,15.2,3.1,5,3,25.76
36,Female,57.9,1.63,188,163,67,0.5,326.0,Cardio,31.1,1.7,2,1,21.79
32,Female,69.5,1.5,191,127,64,1.38,923.0,Cardio,33.5,2.8,4,2,30.89
47,Male,121.0,1.94,172,168,56,1.09,881.0,Yoga,21.1,2.7,3,1,32.15
39,Male,92.8,1.74,193,154,65,1.04,1038.0,HIIT,24.3,3.4,3,2,30.65
48,Female,74.0,1.65,173,158,59,1.46,919.0,Yoga,30.5,2.0,4,1,27.18
52,Female,54.3,1.53,176,147,57,1.17,787.0,HIIT,35.0,2.2,4,1,23.2
43,Female,58.6,1.5,171,140,69,1.15,791.0,Strength,35.0,1.6,3,1,26.04
40,Male,80.6,1.76,165,169,71,1.55,1504.0,Strength,16.0,3.3,5,3,26.02
32,Male,68.0,1.71,188,147,58,0.81,503.0,HIIT,32.4,2.5,2,1,23.26
33,Female,68.5,1.68,175,137,74,1.26,813.0,HIIT,29.6,2.3,5,2,24.27
34,Female,65.7,1.55,199,141,63,1.5,1161.0,Yoga,15.8,3.2,5,3,27.35
33,Female,69.0,1.67,169,120,53,1.04,697.0,Cardio,31.8,2.3,5,3,24.74
53,Male,80.5,1.66,191,132,51,1.61,977.0,Yoga,19.2,2.7,4,2,29.21
34,Male,123.1,1.74,173,162,50,1.72,1277.0,HIIT,29.7,3.7,3,1,40.66
28,Female,75.7,1.59,199,141,74,1.08,733.0,Strength,22.5,1.5,2,1,29.94
56,Male,61.0,1.62,167,126,74,0.5,344.0,Cardio,19.6,3.0,4,1,23.24
52,Male,116.4,1.64,188,139,52,1.37,984.0,Yoga,24.7,2.2,4,3,43.28
44,Male,79.7,1.78,172,159,67,1.47,1141.0,HIIT,10.3,3.7,5,3,25.15
55,Female,56.7,1.54,191,151,70,1.46,1002.0,HIIT,26.9,2.8,2,1,23.91
57,Male,74.6,1.84,166,153,73,1.12,830.0,Yoga,26.7,2.0,3,1,22.03
59,Female,67.2,1.73,175,155,74,1.59,1111.0,HIIT,18.9,2.7,3,3,22.45
43,Female,64.5,1.82,187,166,74,2.0,1358.0,Yoga,19.2,2.0,5,3,19.47
26,Female,42.8,1.75,170,143,58,0.58,557.0,Strength,31.2,2.2,2,1,13.98
23,Male,74.2,1.74,165,128,67,0.87,561.0,Cardio,23.6,1.9,3,2,24.51
29,Male,54.3,1.69,184,127,57,0.87,851.0,Yoga,19.5,3.1,4,1,19.01
23,Male,82.3,1.98,174,148,56,1.7,1277.0,HIIT,15.0,3.4,4,3,20.99
26,Male,79.8,1.59,171,153,66,1.92,1698.0,HIIT,10.6,3.4,4,3,31.57
22,Female,72.9,1.64,185,124,64,0.94,507.0,HIIT,25.8,1.5,4,1,27.1
58,Female,48.3,1.64,185,122,68,1.3,751.0,Strength,29.7,2.3,3,1,17.96
59,Male,88.7,1.67,180,154,62,1.62,1296.0,Yoga,10.1,3.7,4,3,31.8
18,Female,67.8,1.58,197,127,66,1.1,736.0,Cardio,32.3,2.5,2,1,27.16
44,Male,65.1,1.73,185,145,65,0.73,506.0,Yoga,27.8,3.7,3,1,21.75
56,Male,128.2,1.79,183,131,74,1.19,922.0,Strength,18.3,3.1,4,2,40.01
27,Male,80.5,1.75,184,132,58,1.42,1161.0,Cardio,28.3,1.9,5,3,26.29
22,Male,45.9,1.75,197,120,66,1.26,729.0,Strength,25.7,2.4,4,2,14.99
47,Female,63.7,1.69,180,157,60,1.58,1201.0,Cardio,16.7,2.9,4,3,22.3
41,Male,87.4,1.97,197,169,52,1.54,1444.0,Yoga,15.2,3.7,4,3,22.52
31,Female,67.5,1.63,177,152,74,0.51,582.0,Strength,30.7,3.4,2,1,25.41
41,Male,90.4,1.96,183,154,56,1.21,1139.0,Cardio,19.9,2.3,2,2,23.53
19,Female,65.2,1.55,190,122,52,1.05,798.0,Cardio,31.6,1.6,3,1,27.14
56,Male,124.5,1.85,193,126,72,1.31,846.0,Strength,18.3,2.3,3,2,36.38
35,Female,44.6,1.5,191,148,66,0.74,635.0,Yoga,29.3,2.0,3,1,19.82
42,Male,63.7,1.74,160,145,50,0.99,819.0,HIIT,27.5,2.4,4,3,21.04
57,Male,57.0,2.0,171,123,66,1.02,763.0,Strength,26.4,2.3,2,1,14.25
55,Female,62.0,1.52,187,169,67,1.51,1018.0,Strength,33.2,2.0,2,2,26.84
44,Male,107.4,1.72,175,154,64,1.22,952.0,Cardio,26.3,1.7,3,1,36.3
40,Male,71.1,1.95,176,145,66,1.32,884.0,Cardio,27.2,3.2,4,1,18.7
19,Male,80.0,1.85,190,144,72,1.66,1390.0,Cardio,15.5,2.6,4,3,23.37
49,Male,56.8,1.83,188,163,74,1.36,1004.0,Strength,25.6,3.2,4,1,16.96
19,Female,82.8,1.5,178,169,74,1.57,1176.0,Strength,31.6,2.4,3,1,36.8
18,Male,129.9,1.93,190,169,73,1.07,1045.0,Strength,24.0,3.2,3,1,34.87
30,Female,53.7,1.79,172,135,66,1.19,897.0,Strength,27.6,2.6,4,1,16.76
45,Female,69.6,1.62,186,168,50,1.33,1046.0,Strength,22.4,1.7,4,1,26.52
20,Male,98.8,1.93,197,141,74,0.5,414.0,Cardio,19.9,3.1,2,2,26.52
39,Female,40.2,1.72,191,140,52,1.4,922.0,HIIT,35.0,2.1,4,3,13.59
36,Male,104.5,1.76,167,139,50,1.17,968.0,HIIT,26.8,3.7,2,1,33.74
41,Female,57.9,1.84,175,169,58,2.0,1552.0,Yoga,16.5,2.3,3,3,17.1
25,Female,63.1,1.5,198,123,64,1.11,650.0,Strength,23.5,1.7,3,2,28.04
50,Female,40.2,1.5,166,132,66,1.05,652.0,HIIT,32.1,2.5,2,1,17.87
42,Female,74.6,1.77,171,138,54,1.37,889.0,Yoga,33.2,1.9,3,2,23.81
31,Female,61.9,1.78,183,155,64,1.92,1319.0,Yoga,17.2,2.3,3,2,19.54
26,Male,82.6,1.83,190,147,74,1.76,1336.0,Cardio,11.9,2.8,5,3,24.66
35,Male,73.2,1.83,193,147,71,1.02,939.0,Cardio,27.0,3.1,2,2,21.86
56,Female,59.5,1.78,166,120,56,0.75,376.0,Yoga,26.5,3.3,3,1,18.78
56,Male,48.7,1.92,192,169,58,1.08,799.0,Strength,25.7,3.7,4,1,13.21
52,Female,40.0,1.76,194,160,74,1.35,681.0,Cardio,30.6,2.1,5,3,12.91
47,Male,61.8,1.9,178,157,64,1.09,830.0,Yoga,25.4,2.8,4,1,17.12
18,Male,129.9,1.91,171,141,54,0.57,602.0,Cardio,24.2,1.5,2,1,35.61
42,Female,57.5,1.79,199,155,56,1.78,1395.0,Yoga,18.2,2.6,5,2,17.95
59,Female,71.0,1.62,180,160,51,1.2,1000.0,Strength,33.7,3.1,5,1,27.05
35,Female,43.4,1.73,179,135,50,1.3,842.0,Strength,26.4,2.3,2,1,14.5
55,Female,40.0,1.82,163,157,72,1.41,847.0,Yoga,24.7,1.6,4,2,12.08
40,Female,61.6,1.51,183,137,59,1.6,993.0,Yoga,19.7,2.8,4,3,27.02
28,Male,118.4,2.0,165,134,66,0.78,467.0,Yoga,23.7,2.8,2,1,29.6
25,Male,56.8,1.63,195,126,72,1.34,773.0,Yoga,23.0,1.7,3,3,21.38
38,Female,64.6,1.5,197,136,64,0.89,515.0,Cardio,33.6,2.6,2,1,28.71
20,Male,56.7,1.69,177,136,74,0.9,729.0,Strength,18.1,2.6,3,1,19.85
44,Male,105.8,1.73,187,142,60,0.77,619.0,Strength,26.1,2.5,2,2,35.35
26,Male,89.1,1.87,180,155,67,1.74,1427.0,HIIT,10.9,2.9,5,3,25.48
41,Male,70.2,1.78,194,142,69,1.15,775.0,Cardio,25.7,2.6,2,1,22.16
18,Male,99.1,1.62,194,162,73,0.86,801.0,Cardio,19.0,2.2,3,1,37.76
38,Female,69.4,1.73,193,125,56,1.34,674.0,Strength,26.9,2.4,2,2,23.19
28,Female,76.9,1.76,190,140,50,1.26,936.0,Cardio,27.2,2.3,4,1,24.83
19,Male,89.6,1.65,199,120,63,1.64,1125.0,HIIT,10.6,3.6,5,3,32.91
48,Male,44.1,1.86,191,158,56,1.35,1162.0,Cardio,28.9,3.7,4,1,12.75
50,Male,55.3,1.96,171,132,50,1.15,552.0,Yoga,27.7,2.7,3,1,14.4
25,Male,76.9,1.6,181,129,72,1.14,824.0,Yoga,33.7,2.5,3,2,30.04
41,Female,73.9,1.85,167,137,59,1.48,912.0,Yoga,33.5,2.0,5,3,21.59
23,Male,105.0,1.87,191,153,67,1.42,1202.0,Cardio,30.7,2.8,5,1,30.03
56,Male,81.6,1.66,196,123,56,1.69,1193.0,Strength,11.0,3.5,4,3,29.61
50,Male,122.0,1.9,168,141,70,0.66,343.0,Strength,31.2,2.9,2,2,33.8
22,Female,57.2,1.71,169,125,66,1.15,754.0,Yoga,32.2,1.6,4,2,19.56
29,Male,125.3,1.88,199,143,58,0.94,838.0,HIIT,27.5,3.1,3,2,35.45
35,Female,74.5,1.59,178,153,54,1.52,1039.0,Cardio,31.6,2.4,2,2,29.47
31,Male,85.6,1.82,167,137,67,1.57,1178.0,Cardio,13.9,3.1,5,2,25.84
59,Female,72.8,1.66,187,123,67,0.99,658.0,Cardio,35.0,2.4,3,3,26.42
18,Male,94.9,1.72,183,151,69,0.96,817.0,Cardio,27.5,3.7,2,1,32.08
54,Female,59.7,1.62,189,169,64,1.45,1131.0,Strength,35.0,1.8,4,1,22.75
54,Male,92.0,1.65,173,148,53,1.33,1038.0,Strength,29.5,3.0,3,1,33.79
50,Female,63.3,1.54,194,137,58,1.82,1143.0,Yoga,13.9,2.1,5,3,26.69
28,Male,77.2,1.58,197,122,69,1.46,988.0,Yoga,30.2,2.9,2,1,30.92
49,Male,90.2,1.77,197,164,65,1.6,1387.0,HIIT,11.1,2.9,5,2,28.79
28,Male,89.2,1.95,180,147,66,2.0,1371.0,Cardio,11.5,3.0,4,3,23.46
